x,y,std
2070,7607.085,15.07924982
2071,7643.021,14.81663116
2072,7609.092,14.70950495
2073,7631.75,14.94548427
2074,7630.6,14.95292614
2075,7647.84,15.1603562
2076,7626.699,16.79018758
2077,7645.751,14.72667644
2078,7605.962,15.48852982
2079,7628.697,14.58798105
2080,7640.843,15.31908454
2081,7627.586,15.18995076
2082,7617.707,14.74798803
2083,7605.425,14.59562863
2084,7643.585,15.8939855
2085,7640.519,15.54308975
2086,7603.704,14.65579694
2087,7659.147,15.43442228
2088,7610.445,15.43175217
2089,7627.073,14.62079584
2090,7641.457,15.5848693
2091,7603.744,14.71273136
2092,7650.807,14.98758656
2093,7636.72,16.58938215
2094,7636.877,15.15565475
2095,7668.913,15.66114399
2096,7612.757,14.8946954
2097,7661.434,15.34762666
2098,7641.025,14.92870976
2099,7618.095,14.8746084
2100,7654.58,15.35967448
2101,7608.286,15.12158074
2102,7638.01,14.85940443
2103,7650.154,16.75829001
2104,7634.204,15.41202076
2105,7678.988,17.83277477
2106,7630.633,15.13718306
2107,7648.792,15.57102232
2108,7668.549,15.23947502
2109,7628.52,15.82383013
2110,7641.068,15.09534286
2111,7657.523,14.28948813
2112,7603.866,15.09649112
2113,7662.559,14.99548329
2114,7634.212,14.95958074
2115,7662.703,15.24325395
2116,7613.689,15.08682468
2117,7611.172,14.99594665
2118,7643.823,14.92051175
2119,7655.095,14.99939915
2120,7640.79,15.19624625
2121,7659.974,14.67669322
2122,7632.784,15.09096895
2123,7667.911,14.91405642
2124,7627.205,15.06655153
2125,7617.912,14.98393326
2126,7664.708,15.24640076
2127,7641.328,15.39078997
2128,7648.345,14.69754997
2129,7667.504,14.97444436
2130,7632.249,15.27157487
2131,7664.313,15.32374076
2132,7624.432,17.0595245
2133,7638.296,15.84299164
2134,7646.934,15.02336993
2135,7644.155,14.90499832
2136,7645.031,15.3186174
2137,7663.869,14.91414895
2138,7624.548,14.93083039
2139,7665.318,15.10188319
2140,7621.858,14.99439349
2141,7647.982,14.73484564
2142,7647.81,15.19993092
2143,7633.943,15.63130676
2144,7653.691,14.88830141
2145,7657.219,15.16136666
2146,7661.751,15.20726797
2147,7691.3,15.26735079
2148,7628.105,15.13241471
2149,7658.627,15.09337176
2150,7626.371,14.85703063
2151,7643.152,15.10439989
2152,7653.497,15.33434025
2153,7661.616,15.34765598
2154,7669.816,15.22931857
2155,7673.225,15.35168965
2156,7660.817,14.67976536
2157,7652.995,14.69173152
2158,7632.277,15.16035194
2159,7644.481,16.78635276
2160,7647.793,15.28267486
2161,7641.959,15.12849361
2162,7652.619,17.16490137
2163,7659.502,14.84877086
2164,7641.044,15.35513152
2165,7653.883,14.90708929
2166,7631.155,14.58961874
2167,7647.607,14.77953149
2168,7633.936,15.92237118
2169,7632.799,14.84023581
2170,7646.738,16.30139123
2171,7646.036,15.18455478
2172,7668.579,15.50882842
2173,7660.899,14.74885755
2174,7614.044,14.50269161
2175,7676.079,15.94492894
2176,7613.166,15.37681514
2177,7624.286,15.53512807
2178,7639.581,14.93390234
2179,7639.907,15.36028486
2180,7656.052,14.73646145
2181,7620.452,14.46145553
2182,7610.968,14.47117742
2183,7651.494,15.39831043
2184,7603.162,15.20163662
2185,7638.493,14.77673682
2186,7622.155,14.72137816
2187,7618.93,15.1074518
2188,7643.263,15.39142069
2189,7651.511,15.37920281
2190,7618.095,15.33844761
2191,7642.924,14.99407296
2192,7626.993,17.55195006
2193,7662.124,15.13309697
2194,7639.25,17.7734493
2195,7643.155,14.91767324
2196,7634.528,14.79700024
2197,7635.376,14.89693338
2198,7625.261,15.49131624
2199,7638.494,14.81985034
2200,7609.662,15.31599674
2201,7652.519,16.10955117
2202,7624.714,15.05158477
2203,7630.103,14.91342989
2204,7650.959,15.05467765
2205,7636.34,15.335723
2206,7645.52,15.86951795
2207,7641.119,14.74112747
2208,7639.415,15.03764526
2209,7664.2,16.01062147
2210,7615.11,19.00357598
2211,7632.482,15.73828695
2212,7621.269,15.3774718
2213,7620.897,15.10166848
2214,7634.032,14.51740252
2215,7668.135,14.88276772
2216,7612.94,19.00348389
2217,7680.814,14.78862414
2218,7643.354,16.01638798
2219,7656.74,15.12165335
2220,7630.07,14.644149
2221,7619.216,14.60360723
2222,7632.216,14.93255986
2223,7651.886,15.42799417
2224,7629.944,15.52652131
2225,7659.421,14.58793196
2226,7613.482,15.05648286
2227,7643.578,14.48813018
2228,7650.645,20.34106622
2229,7624.558,16.66063132
2230,7648.845,14.81759005
2231,7643.224,15.33224785
2232,7638.053,15.38408889
2233,7670.051,15.88931713
2234,7639.075,15.53188253
2235,7654.087,15.68583536
2236,7643.318,14.62849534
2237,7636.356,16.04198442
2238,7641.427,15.45078221
2239,7643.556,15.49305857
2240,7657.703,15.63274739
2241,7650.534,15.15073741
2242,7640.986,15.29600615
2243,7657.88,14.89260219
2244,7618.226,15.56132784
2245,7649.642,15.21518439
2246,7633.898,14.93692057
2247,7641.251,14.68618395
2248,7648.036,14.72143689
2249,7652.012,14.88105695
2250,7646.262,15.71194947
2251,7662.522,14.90340619
2252,7620.773,15.35745653
2253,7663.127,14.96111196
2254,7631.163,15.00428042
2255,7646.708,14.46052337
2256,7643.103,14.7485047
2257,7638.748,15.67923774
2258,7658.961,14.93597935
2259,7670.833,14.80469895
2260,7646.472,14.32631202
2261,7676.134,15.06771529
2262,7632.933,14.87059215
2263,7666.099,15.22160304
2264,7647.546,15.98730384
2265,7653.713,15.11140731
2266,7644.328,16.9124929
2267,7663.82,16.7156693
2268,7652.886,15.60131418
2269,7668.281,15.06744965
2270,7639.756,15.14194386
2271,7664.862,14.84685004
2272,7656.395,14.93134204
2273,7655.386,15.2500821
2274,7657.361,14.96564997
2275,7664.255,15.28319257
2276,7670.853,14.94835747
2277,7683.327,15.25431319
2278,7657.766,14.81678926
2279,7684.041,14.98169947
2280,7685.805,14.59359363
2281,7662.23,15.36818467
2282,7654.24,15.11920633
2283,7667.529,14.50590083
2284,7673.046,15.46169085
2285,7682.041,15.23802215
2286,7656.32,14.79782416
2287,7699.042,15.1294493
2288,7652.061,15.57617665
2289,7668.598,16.12167473
2290,7662.193,17.64595566
2291,7701.599,16.46803568
2292,7687.726,15.46799677
2293,7690.402,14.47405942
2294,7678.216,15.0597923
2295,7690.012,14.65079711
2296,7663.279,14.25535545
2297,7690.504,15.3800515
2298,7681.751,14.73027491
2299,7657.78,16.18300343
2300,7681.745,15.06266826
2301,7669.604,15.16361382
2302,7689.12,15.68080355
2303,7699.512,15.8515569
2304,7662.511,15.27841219
2305,7704.42,15.84599634
2306,7657.514,14.26316248
2307,7655.629,19.72828829
2308,7679.543,15.14576347
2309,7666.282,14.0307689
2310,7670.28,14.96434429
2311,7676.15,16.05719465
2312,7655.939,15.09209326
2313,7674.852,14.83644486
2314,7635.18,15.09581399
2315,7697.559,16.07291259
2316,7664.871,15.81930337
2317,7641.898,15.27997369
2318,7660.289,14.55676746
2319,7663.124,14.87402514
2320,7667.483,14.41782615
2321,7658.783,15.02051634
2322,7644.497,15.08157787
2323,7675.683,14.58075825
2324,7647.07,14.73489396
2325,7655.083,19.04101129
2326,7654.931,22.36774998
2327,7643.332,14.19097516
2328,7661.362,14.99923185
2329,7688.79,15.6651173
2330,7627.303,17.91739911
2331,7670.116,15.03497735
2332,7635.895,14.78336819
2333,7648.633,15.15896801
2334,7643.679,14.68754435
2335,7648.046,14.40207916
2336,7652.604,15.58580072
2337,7648.316,14.79899132
2338,7646.889,15.10955588
2339,7673.12,15.11593861
2340,7607.564,15.35805665
2341,7648.995,14.71268076
2342,7639.667,15.75094
2343,7630.036,15.16438934
2344,7653.571,14.53433724
2345,7660.764,15.56516315
2346,7634.157,15.03510396
2347,7665.178,15.85068819
2348,7623.52,14.91300104
2349,7661.914,15.31027772
2350,7623.207,14.61718684
2351,7635.325,15.03061459
2352,7650.217,14.84573713
2353,7638.242,15.32114343
2354,7648.753,15.03755269
2355,7675.976,15.02988436
2356,7593.897,15.55835438
2357,7665.157,14.99514425
2358,7640.687,15.05015053
2359,7647.451,14.64785305
2360,7658.899,14.95669746
2361,7622.95,15.39777581
2362,7651.024,14.90373859
2363,7675.264,14.51675942
2364,7645.043,14.82960387
2365,7668.598,15.0571045
2366,7627.642,15.33270478
2367,7667.149,14.06708211
2368,7641.323,16.19625484
2369,7629.527,15.1727806
2370,7644.062,14.52253959
2371,7666.165,14.94141141
2372,7650.773,14.73164862
2373,7671.431,14.66810277
2374,7642.173,18.20447942
2375,7665.651,14.632129
2376,7626.064,14.94429336
2377,7660.829,14.95024277
2378,7643.143,15.28785632
2379,7656.322,14.98159925
2380,7653.443,15.07444032
2381,7661.064,14.9056333
2382,7641.312,15.5426721
2383,7684.515,14.67425552
2384,7632.259,15.49322171
2385,7642.995,14.49810246
2386,7648.001,14.48126372
2387,7637.85,15.17397443
2388,7666.496,15.15460273
2389,7640.836,16.15082363
2390,7665.155,14.69118698
2391,7687.327,15.25247754
2392,7618.145,14.39597079
2393,7649.244,15.38981689
2394,7641.612,14.90682582
2395,7660.483,15.17595832
2396,7650.944,14.56134829
2397,7653.774,18.07647432
2398,7653.849,14.98052733
2399,7675.83,15.23355179
2400,7634.22,15.01104926
2401,7641.802,15.03585036
2402,7640.202,15.44134696
2403,7669.015,16.24059035
2404,7666.906,17.80379634
2405,7677.846,15.20592924
2406,7680.731,14.61077133
2407,7670.213,15.10528487
2408,7646.508,15.58011348
2409,7678.119,14.50320099
2410,7638.987,15.83296659
2411,7632.637,15.46457988
2412,7662.583,15.02142174
2413,7677.393,14.77161301
2414,7662.517,15.16501602
2415,7672.315,15.87576061
2416,7655.757,15.21098126
2417,7699.39,14.48868179
2418,7624.074,15.36523752
2419,7661.63,14.83243406
2420,7641.58,15.4295042
2421,7647.336,15.57199743
2422,7691.278,16.80656764
2423,7657.489,15.05323484
2424,7648.18,15.43883415
2425,7686.881,14.81637064
2426,7652.894,15.25957942
2427,7660.622,15.23978727
2428,7637.138,15.50925388
2429,7656.201,20.70450673
2430,7654.214,15.2314216
2431,7644.274,14.84745514
2432,7689.868,15.12913005
2433,7688.753,15.17491321
2434,7634.25,15.19820713
2435,7684.21,15.29287089
2436,7635.486,14.19520356
2437,7657.894,14.71892537
2438,7662.916,15.63793286
2439,7647.823,14.74271586
2440,7650.865,15.25250061
2441,7640.967,14.9714365
2442,7634.738,15.6372426
2443,7671.544,14.74239004
2444,7629.328,15.02093259
2445,7659.171,15.39161327
2446,7649.928,14.58481457
2447,7648.693,15.19094306
2448,7662.897,14.76456538
2449,7646.294,14.81760993
2450,7657.613,15.28624319
2451,7654.759,14.90888725
2452,7643.562,15.22544436
2453,7661.952,15.30698194
2454,7657.897,15.99307322
2455,7644.169,16.04058724
2456,7664.494,15.73747006
2457,7630.984,16.04586377
2458,7644.601,24.66612655
2459,7677.796,16.11100196
2460,7625.248,15.45213565
2461,7657.803,14.46437662
2462,7641.669,15.57605338
2463,7641.899,15.09651612
2464,7645.177,15.74641772
2465,7651.939,15.75116754
2466,7650.669,15.38055392
2467,7644.761,15.41862118
2468,7610.894,15.13072252
2469,7662.931,15.51670838
2470,7623.248,15.82746019
2471,7655.58,15.02543177
2472,7633.844,15.45411479
2473,7640.726,15.5022232
2474,7643.702,15.50623088
2475,7653.719,15.08482811
2476,7638.348,15.13284164
2477,7654.707,15.18799365
2478,7626.624,15.12767742
2479,7652.907,14.98980824
2480,7632.744,16.66902709
2481,7640.396,16.54832874
2482,7653.912,14.71313209
2483,7646.804,15.43416937
2484,7657.235,14.7176688
2485,7693.255,18.69015717
2486,7640.074,15.50678961
2487,7668.858,15.18011317
2488,7625.696,15.37672215
2489,7646.566,15.28933105
2490,7638.749,17.88463024
2491,7652.052,14.75538193
2492,7662.179,15.28453333
2493,7669.608,15.21546371
2494,7647.265,15.95414601
2495,7692.222,15.56543337
2496,7646.898,15.08859158
2497,7670.525,15.61330763
2498,7643.464,15.17763829
2499,7637.891,15.17330284
2500,7642.503,16.28883025
2501,7669.123,16.25447234
2502,7673.581,15.27244051
2503,7675.766,15.42787231
2504,7647.239,15.63604422
2505,7670.828,15.18382086
2506,7642.581,15.15913715
2507,7670.927,15.51598115
2508,7658.35,16.5082858
2509,7649.129,15.8049473
2510,7675.059,14.85595904
2511,7677.712,14.55441706
2512,7642.953,16.56945355
2513,7693.598,14.83793773
2514,7642.209,15.35426061
2515,7670.453,16.38864824
2516,7658.195,15.5594015
2517,7661.191,14.76917462
2518,7672.506,16.68436286
2519,7656.118,15.56277854
2520,7653.774,15.08790655
2521,7689.097,15.74323953
2522,7627.146,14.73820491
2523,7668.403,19.56789695
2524,7656.298,15.5114537
2525,7658.419,15.22863878
2526,7677.426,15.09160442
2527,7680.509,15.23029609
2528,7657.915,15.24820563
2529,7681.646,19.21948709
2530,7682.33,14.97301239
2531,7686.638,15.05991222
2532,7637.108,15.18408166
2533,7669.776,17.50645093
2534,7666.762,14.7370742
2535,7660.277,15.15698753
2536,7671.575,15.29327875
2537,7686.048,14.35380423
2538,7639.915,15.09350108
2539,7673.318,15.11254036
2540,7651.383,17.27114099
2541,7651.799,14.4496574
2542,7655.129,14.95527863
2543,7671.317,15.30909896
2544,7673.612,15.13986314
2545,7663.869,14.6694185
2546,7654.665,15.04096988
2547,7688.911,15.16993998
2548,7659.435,15.2449918
2549,7639.917,15.58595878
2550,7648.174,15.69432139
2551,7662.748,14.37096016
2552,7680.285,15.65917543
2553,7669.453,15.56328343
2554,7664.394,15.23518178
2555,7688.438,15.56490141
2556,7646.27,14.75395201
2557,7689.513,15.49676841
2558,7630.159,15.32559033
2559,7643.032,15.17883316
2560,7655.874,14.90443303
2561,7641.033,14.62353962
2562,7651.973,15.32710902
2563,7682.376,15.45712211
2564,7625.521,14.73355215
2565,7683.968,14.99849912
2566,7628.119,15.37793351
2567,7662.214,14.95774729
2568,7647.472,14.86402422
2569,7622.021,15.10392528
2570,7647.038,14.61802162
2571,7638.528,15.1846375
2572,7638.925,15.84889192
2573,7681.287,14.3695731
2574,7619.162,14.77138301
2575,7660.239,16.54496537
2576,7632.624,14.52854514
2577,7618.149,15.6979234
2578,7641.115,15.08959161
2579,7653.347,15.11392044
2580,7638.391,15.59263028
2581,7656.794,14.83035954
2582,7623.503,14.86775003
2583,7659.582,15.50913524
2584,7610.799,15.29112811
2585,7636.742,15.38464936
2586,7625.516,14.47016738
2587,7617.459,14.74443349
2588,7641.225,14.77918722
2589,7645.775,15.42285236
2590,7618.038,14.81885812
2591,7669.974,15.38874017
2592,7631.11,14.90402295
2593,7630.992,14.70217453
2594,7626.348,14.92571258
2595,7624.421,15.4151795
2596,7645.33,15.17745367
2597,7649.54,15.45795588
2598,7625.491,14.85375101
2599,7649.529,14.74296982
2600,7607.666,14.7321568
2601,7649.513,17.74986848
2602,7594.474,14.49480334
2603,7623.115,15.22864981
2604,7662.574,14.94578616
2605,7645.839,15.19325768
2606,7623.077,15.824003
2607,7657.249,15.42332646
2608,7624.376,16.29431263
2609,7665.152,17.05517212
2610,7621.319,15.5341958
2611,7622.611,15.18307212
2612,7648.267,14.86800965
2613,7649.799,15.43627543
2614,7662.437,15.46758
2615,7655.922,14.3918003
2616,7615.158,15.15199776
2617,7643.517,14.76698043
2618,7615.542,15.70210929
2619,7627.426,15.03710491
2620,7612.846,14.41541827
2621,7625.613,15.45578309
2622,7630.296,14.88859913
2623,7648.15,15.10945068
2624,7626.413,14.93721631
2625,7661.533,14.35510052
2626,7600.409,14.98598409
2627,7641.005,15.66738571
2628,7606.358,15.33140033
2629,7619.841,14.77300643
2630,7628.813,14.42248352
2631,7649.703,17.7598083
2632,7642.536,15.778045
2633,7650.481,14.05473724
2634,7615.179,14.83215962
2635,7647.238,16.28070502
2636,7608.854,14.41959375
2637,7611.381,15.34665563
2638,7616.993,15.25165404
2639,7602.646,15.03970359
2640,7625.89,15.36899151
2641,7656.566,15.51546467
2642,7623.817,14.79734811
2643,7644.685,15.41407717
2644,7605.686,14.49590991
2645,7648.868,15.40183677
2646,7620.01,14.79830734
2647,7619.279,14.68479346
2648,7626.681,15.34350804
2649,7651.85,15.11957341
2650,7638.671,15.81040034
2651,7659.272,16.46432556
2652,7617.78,15.01398015
2653,7659.067,14.8684401
2654,7611.371,15.59125906
2655,7629.88,14.99158431
2656,7616.534,14.59920696
2657,7664.576,15.38239981
2658,7653.803,14.68353469
2659,7637.862,14.63929493
2660,7640.451,16.31274345
2661,7654.512,15.63233367
2662,7613.533,15.37975653
2663,7637.315,15.47319537
2664,7616.069,15.03776044
2665,7654.339,15.12620504
2666,7650.886,14.80611374
2667,7668.991,15.13938305
2668,7643.753,15.33160106
2669,7685.293,14.88103326
2670,7623.363,15.38028709
2671,7646.336,14.63479088
2672,7639.742,14.83534415
2673,7652.805,15.26888912
2674,7659.392,15.38480861
2675,7650.57,14.85850262
2676,7658.647,16.9973054
2677,7679.628,14.65686242
2678,7655.347,15.63197336
2679,7663.741,18.77285058
2680,7629.203,15.74686607
2681,7651.722,14.96645302
2682,7648.675,14.84558436
2683,7673.073,15.3559002
2684,7671.241,15.63204782
2685,7661.918,15.92593093
2686,7639.261,14.97347251
2687,7686.334,15.25314538
2688,7649.011,15.25447079
2689,7668.506,15.20486646
2690,7683.342,16.18866999
2691,7647.005,14.58310581
2692,7678.626,14.62621359
2693,7681.731,15.05173209
2694,7665.301,15.40780319
2695,7696.074,17.44151725
2696,7650.64,15.13004957
2697,7660.98,15.17107775
2698,7644.208,14.95562556
2699,7631.062,14.31230785
2700,7666.543,16.21653943
2701,7667.836,14.70003755
2702,7667.789,14.95842502
2703,7683.097,14.59868456
2704,7634.204,14.97786313
2705,7681.976,15.10209999
2706,7635.647,14.98800824
2707,7658.639,16.64219574
2708,7669.716,15.01144044
2709,7661.265,15.46559973
2710,7683.045,15.27386575
2711,7685.873,14.98054976
2712,7649.912,14.98840405
2713,7694.958,14.88631036
2714,7659.176,15.07405135
2715,7683.205,15.59092605
2716,7651.21,14.7195754
2717,7649.91,15.47242386
2718,7654.017,15.52522821
2719,7670.849,15.61493513
2720,7659.216,16.18818532
2721,7680.402,14.71503979
2722,7636.545,14.94503178
2723,7663.668,14.65679965
2724,7645.081,16.19328376
2725,7651.576,17.23787179
2726,7671.632,15.49040271
2727,7657.509,15.06651649
2728,7663.622,14.59318731
2729,7661.169,15.23694323
2730,7618.704,16.46980218
2731,7652.282,15.51439577
2732,7658.236,16.07004368
2733,7641.931,15.09325144
2734,7643.605,15.11585178
2735,7646.053,15.29804533
2736,7655.515,15.57644937
2737,7631.615,14.82142959
2738,7654.83,15.19720698
2739,7654.96,16.16918056
2740,7610.618,15.08628768
2741,7629.617,14.55212393
2742,7623.198,15.66706086
2743,7636.847,14.5768855
2744,7643.042,15.38545534
2745,7657.264,17.77229034
2746,7620.683,14.49822441
2747,7633.815,15.12781461
2748,7623.346,15.260219
2749,7614.436,15.21801249
2750,7611.572,15.17783964
2751,7617.769,16.19412359
2752,7633.655,15.65867092
2753,7619.994,15.61223764
2754,7623.371,14.81024507
2755,7632.895,15.59281806
2756,7596.723,15.89887641
2757,7640.977,15.74282284
2758,7598.746,16.77329675
2759,7594.14,15.22394167
2760,7611.381,15.63981582
2761,7620.975,16.20106092
2762,7613.595,15.56878207
2763,7629.217,15.42711609
2764,7614.544,15.18874794
2765,7655.753,15.58794377
2766,7597.107,14.62981719
2767,7599.58,15.10025165
2768,7597.872,14.99218516
2769,7598.907,15.94598228
2770,7608.386,14.90036926
2771,7631.459,15.19112632
2772,7604.035,14.76732119
2773,7624.607,15.06056277
2774,7593.201,15.75444696
2775,7611.432,14.94092956
2776,7597.166,15.25203082
2777,7611.55,15.36292615
2778,7610.161,15.42404224
2779,7607.492,14.42636254
2780,7605.091,15.18251359
2781,7618.099,15.42657444
2782,7579.556,15.57571392
2783,7631.263,16.36434634
2784,7592.221,14.83024474
2785,7609.686,14.50163453
2786,7606.301,14.95053173
2787,7595.768,15.07495194
2788,7602.316,14.84891053
2789,7627.982,14.26596215
2790,7611.591,17.44195284
2791,7634.926,17.13185699
2792,7574.514,14.86350578
2793,7598.885,14.26000614
2794,7612.818,16.22771937
2795,7606.423,14.67113053
2796,7618.962,15.17209794
2797,7627.817,15.34345173
2798,7613.243,14.46685698
2799,7607.573,14.94639324
2800,7585.949,17.53426357
2801,7588.384,15.14267295
2802,7604.093,17.41138567
2803,7614.762,14.49225158
2804,7624.914,15.69638825
2805,7597.698,15.2479112
2806,7607.538,14.71905418
2807,7627.826,14.90160139
2808,7593.39,15.04798658
2809,7631.177,15.25528338
2810,7609.304,14.8874304
2811,7607.341,15.13547882
2812,7625.849,15.39052303
2813,7614.482,15.55042366
2814,7610.526,14.57831691
2815,7617.948,15.29160868
2816,7610.912,15.24185868
2817,7623.417,15.11797311
2818,7571.049,15.84861505
2819,7629.831,16.09317989
2820,7621.898,15.09455518
2821,7608.235,14.36035428
2822,7647.706,15.00658402
2823,7639.811,15.08506808
2824,7609.414,15.30381011
2825,7662.521,14.6580203
2826,7585.162,15.12394644
2827,7617.519,14.83130604
2828,7595.962,14.35891904
2829,7582.808,14.59681938
2830,7623.694,14.42415904
2831,7623.699,16.20735632
2832,7619.01,15.05775216
2833,7662.047,14.74967088
2834,7606.686,14.74630137
2835,7643.362,14.72334731
2836,7626.545,15.07136275
2837,7596.015,14.97293475
2838,7640.718,14.56813221
2839,7620.449,14.78679813
2840,7623.387,15.02002766
2841,7614.677,15.01801155
2842,7594.563,15.58756014
2843,7642.512,15.18617318
2844,7601.331,15.50140119
2845,7637.695,14.5229465
2846,7623.815,15.35749898
2847,7596.477,15.0375354
2848,7624.305,14.9617504
2849,7631.873,16.51983266
2850,7626.455,15.05755541
2851,7640.59,14.88246955
2852,7609.723,15.20415308
2853,7634.529,15.2893806
2854,7594.254,14.40137091
2855,7597.569,15.86251049
2856,7626.703,15.08684165
2857,7611.772,15.2301023
2858,7622.724,14.9900575
2859,7635.889,14.79921211
2860,7599.466,14.87947728
2861,7631.35,14.70277185
2862,7588.642,15.14707351
2863,7595.003,16.49578707
2864,7604.386,15.2112131
2865,7608.687,15.58739975
2866,7630.356,16.89477032
2867,7645.128,15.18656037
2868,7601.233,15.64003552
2869,7620.434,14.88373757
2870,7596.312,14.36853006
2871,7610.44,19.29431004
2872,7620.476,15.35934322
2873,7617.595,16.40557756
2874,7625.476,17.51392086
2875,7616.552,14.38795663
2876,7598.482,16.82728962
2877,7619.872,14.7023677
2878,7598.23,15.06575919
2879,7606.552,15.17660357
2880,7581.959,15.12836141
2881,7584.77,14.84510357
2882,7610.13,14.91399008
2883,7600.35,14.99471574
2884,7590.007,14.64305129
2885,7630.237,14.45298692
2886,7582.724,15.69623598
2887,7610.295,16.79499851
2888,7584.413,19.60613248
2889,7594.158,14.4094773
2890,7605.89,15.41194018
2891,7617.642,14.7059796
2892,7601.796,16.54721681
2893,7584.579,14.97790903
2894,7561.83,14.95771039
2895,7612.279,20.45954934
2896,7561.154,14.66336537
2897,7590.734,15.00990486
2898,7589.399,14.644924
2899,7583.624,14.55234084
2900,7618.074,15.40280896
2901,7596.106,15.05406138
2902,7580.661,14.63714723
2903,7611.034,16.59363866
2904,7576.074,14.55515455
2905,7600.997,14.80428961
2906,7556.775,17.32196222
2907,7573.031,15.3058825
2908,7601.852,14.78242524
2909,7586.364,14.71854286
2910,7605.578,15.36443673
2911,7629.096,14.67388101
2912,7576.795,14.74791426
2913,7619.781,15.03153482
2914,7554.752,14.52262015
2915,7603.251,17.50719849
2916,7591.648,14.80662338
2917,7584.805,14.55283392
2918,7598.049,16.34602701
2919,7590.35,15.66427464
2920,7582.582,16.01934069
2921,7599.584,14.8307432
2922,7561.186,15.08242036
2923,7592.961,15.2178671
2924,7584.217,14.94643473
2925,7587.962,15.82929424
2926,7598.172,15.08457543
2927,7613.418,15.35842687
2928,7595.497,15.85395821
2929,7608.335,14.70607953
2930,7575.009,15.19779323
2931,7605.503,14.78390987
2932,7565.553,15.26896169
2933,7586.064,15.53106255
2934,7604.619,15.02404203
2935,7588.879,15.18019628
2936,7584.494,14.78844022
2937,7596.566,14.72669834
2938,7572.981,14.94164111
2939,7608.427,16.69888233
2940,7562.874,14.88704551
2941,7590.504,14.65155227
2942,7579.823,14.67213928
2943,7591.267,14.82901585
2944,7569.174,15.04585405
2945,7627.547,15.19854569
2946,7581.553,14.87115298
2947,7631.034,15.04761921
2948,7589.029,15.00007197
2949,7580.799,16.00289346
2950,7603.127,15.65013965
2951,7576.359,14.62361511
2952,7589.729,15.0480417
2953,7617.398,14.91869954
2954,7584.952,15.04724879
2955,7646.939,14.53152707
2956,7569.784,14.48099941
2957,7600.722,14.60522906
2958,7568.96,14.62314604
2959,7586.909,15.76320776
2960,7621.986,15.92418927
2961,7598.321,14.83232817
2962,7613.65,14.46801645
2963,7623.699,16.88313949
2964,7579.788,14.83263483
2965,7621.885,14.4843286
2966,7579.052,15.61080703
2967,7583.458,15.4165572
2968,7584.988,14.19464181
2969,7591.608,14.95748428
2970,7598.534,15.5977833
2971,7613.872,14.98417886
2972,7623.199,15.08911525
2973,7630.22,19.13623787
2974,7575.878,15.81161333
2975,7610.333,14.91093931
2976,7569.125,15.06244917
2977,7581.178,15.4620282
2978,7609.74,14.69157582
2979,7610.754,15.03926474
2980,7606.161,15.35060517
2981,7609.813,16.6210719
2982,7585.162,14.36014471
2983,7599.777,17.80430484
2984,7578.797,15.0832951
2985,7613.651,15.74951425
2986,7578.425,15.9348792
2987,7571.577,15.45348087
2988,7588.255,14.94489796
2989,7620.874,15.93085447
2990,7582.265,15.18007823
2991,7610.298,14.94995639
2992,7592.994,14.71155886
2993,7578.056,15.11578195
2994,7573.487,15.29992912
2995,7596.84,15.80785881
2996,7591.754,15.43500839
2997,7577.886,15.1985198
2998,7576.935,14.52786202
2999,7583.86,14.72903255
3000,7559.737,15.26826221
3001,7579.371,14.67635374
3002,7581.241,15.33202266
3003,7571.783,16.50539036
3004,7593.31,21.00252128
3005,7598.506,14.69101644
3006,7576.874,15.11185376
3007,7600.261,14.45796939
3008,7570.326,16.31311509
3009,7586.372,15.68125046
3010,7581.014,15.63610578
3011,7569.015,15.26534556
3012,7591.738,15.34670505
3013,7569.933,14.80163879
3014,7598.248,16.62168752
3015,7625.021,16.36339082
3016,7576.789,14.97846718
3017,7597.534,15.35951965
3018,7565.714,15.3324559
3019,7565.225,15.38136454
3020,7566.983,15.89341722
3021,7558.192,15.14797465
3022,7586.761,14.55664381
3023,7610.034,15.34531994
3024,7554.639,15.35423977
3025,7599.886,15.80332256
3026,7556.401,15.07913124
3027,7578.301,16.64236759
3028,7549.243,15.20315596
3029,7575.113,15.85945242
3030,7589.234,16.56107617
3031,7580.534,15.0124896
3032,7583.869,15.70712701
3033,7595.223,15.2584164
3034,7567.692,14.81098025
3035,7602.669,15.47525247
3036,7524.369,15.05246953
3037,7569.079,15.10128336
3038,7572.892,15.56445746
3039,7595.566,15.09535173
3040,7557.957,15.94305965
3041,7564.484,16.65784332
3042,7556.097,14.97910515
3043,7595.824,14.49617274
3044,7533.588,16.47987427
3045,7560.287,15.27333071
3046,7560.105,15.09576017
3047,7586.921,15.19087749
3048,7571.375,17.42763251
3049,7563.566,15.06644099
3050,7569.401,18.95067806
3051,7567.644,14.71833088
3052,7525.661,14.78330406
3053,7570.931,15.02319004
3054,7542.112,15.5028209
3055,7566.263,15.03994119
3056,7557.03,15.37839719
3057,7569.82,14.90099326
3058,7563.082,16.14011388
3059,7591.127,15.93119176
3060,7563.741,18.34665961
3061,7585.331,16.82864935
3062,7575.6,16.49363514
3063,7587.094,14.89090877
3064,7583.397,15.37190265
3065,7556.439,15.55847933
3066,7577.21,14.82443591
3067,7603.602,15.33569679
3068,7557.493,14.91515843
3069,7585.071,15.33420878
