x,y
1331,189.3802903
1332,189.3538568
1333,189.3274233
1334,189.3009899
1335,189.2745564
1336,189.2481229
1337,189.2216894
1338,189.195256
1339,189.1688225
1340,189.142389
1341,189.1159556
1342,189.0895221
1343,189.0630886
1344,189.0366552
1345,189.0102217
1346,188.9837882
1347,188.9573547
1348,188.9309213
1349,188.9044878
1350,188.8780543
1351,188.8516209
1352,188.8251874
1353,188.7987539
1354,188.7723204
1355,188.745887
1356,188.7194535
1357,188.69302
1358,188.6665866
1359,188.6401531
1360,188.6137196
1361,188.5872862
1362,188.5608527
1363,188.5344192
1364,188.5079857
1365,188.4815523
1366,188.4551188
1367,188.4286853
1368,188.4022519
1369,188.3758184
1370,188.3493849
1371,188.3229514
1372,188.296518
1373,188.2700845
1374,188.243651
1375,188.2172176
1376,188.1907841
1377,188.1643506
1378,188.1379171
1379,188.1114837
1380,188.0850502
1381,188.0586167
1382,188.0321833
1383,188.0057498
1384,187.9793163
1385,187.9528829
1386,187.9264494
1387,187.9000159
1388,187.8735824
1389,187.847149
1390,187.8207155
1391,187.794282
1392,187.7678486
1393,187.7414151
1394,187.7149816
1395,187.6885481
1396,187.6621147
1397,187.6356812
1398,187.6092477
1399,187.5828143
1400,187.5563808
1401,187.5299473
1402,187.5035139
1403,187.4770804
1404,187.4506469
1405,187.4242134
1406,187.39778
1407,187.3713465
1408,187.344913
1409,187.3184796
1410,187.2920461
1411,187.2656126
1412,187.2391791
1413,187.2127457
1414,187.1863122
1415,187.1598787
1416,187.1334453
1417,187.1070118
1418,187.0805783
1419,187.0541449
1420,187.0277114
1421,187.0012779
1422,186.9748444
1423,186.948411
1424,186.9219775
1425,186.895544
1426,186.8691106
1427,186.8426771
1428,186.8162436
1429,186.7898101
1430,186.7633767
1431,186.7369432
1432,186.7105097
1433,186.6840763
1434,186.6576428
1435,186.6312093
1436,186.6047759
1437,186.5783424
1438,186.5519089
1439,186.5254754
1440,186.499042
1441,186.4726085
1442,186.446175
1443,186.4197416
1444,186.3933081
1445,186.3668746
1446,186.3404411
1447,186.3140077
1448,186.2875742
1449,186.2611407
1450,186.2347073
1451,186.2082738
1452,186.1818403
1453,186.1554069
1454,186.1289734
1455,186.1025399
1456,186.0761064
1457,186.049673
1458,186.0232395
1459,185.996806
1460,185.9703726
1461,185.9439391
1462,185.9175056
1463,185.8910721
1464,185.8646387
1465,185.8382052
1466,185.8117717
1467,185.7853383
1468,185.7589048
1469,185.7324713
1470,185.7060379
1471,185.6796044
1472,185.6531709
1473,185.6267374
1474,185.600304
1475,185.5738705
1476,185.547437
1477,185.5210036
1478,185.4945701
1479,185.4681366
1480,185.4417031
1481,185.4152697
1482,185.3888362
1483,185.3624027
1484,185.3359693
1485,185.3095358
1486,185.2831023
1487,185.2566688
1488,185.2302354
1489,185.2038019
1490,185.1773684
1491,185.150935
1492,185.1245015
1493,185.098068
1494,185.0716346
1495,185.0452011
1496,185.0187676
1497,184.9923341
1498,184.9659007
1499,184.9394672
1500,184.9130337
1501,184.8866003
1502,184.8601668
1503,184.8337333
1504,184.8072998
1505,184.7808664
1506,184.7544329
1507,184.7279994
1508,184.701566
1509,184.6751325
1510,184.648699
1511,184.6222656
1512,184.5958321
1513,184.5693986
1514,184.5429651
1515,184.5165317
1516,184.4900982
1517,184.4636647
1518,184.4372313
1519,184.4107978
1520,184.3843643
1521,184.3579308
1522,184.3314974
1523,184.3050639
1524,184.2786304
1525,184.252197
1526,184.2257635
1527,184.19933
1528,184.1728966
1529,184.1464631
1530,184.1200296
1531,184.0935961
1532,184.0671627
1533,184.0407292
1534,184.0142957
1535,183.9878623
1536,183.9614288
1537,183.9349953
1538,183.9085618
1539,183.8821284
1540,183.8556949
1541,183.8292614
1542,183.802828
1543,183.7763945
1544,183.749961
1545,183.7235276
1546,183.6970941
1547,183.6706606
1548,183.6442271
1549,183.6177937
1550,183.5913602
1551,183.5649267
1552,183.5384933
1553,183.5120598
1554,183.4856263
1555,183.4591928
1556,183.4327594
1557,183.4063259
1558,183.3798924
1559,183.353459
1560,183.3270255
1561,183.300592
1562,183.2741586
1563,183.2477251
1564,183.2212916
1565,183.1948581
1566,183.1684247
1567,183.1419912
1568,183.1155577
1569,183.0891243
1570,183.0626908
1571,183.0362573
1572,183.0098238
1573,182.9833904
1574,182.9569569
1575,182.9305234
1576,182.90409
1577,182.8776565
1578,182.851223
1579,182.8247895
1580,182.7983561
1581,182.7719226
1582,182.7454891
1583,182.7190557
1584,182.6926222
1585,182.6661887
1586,182.6397553
1587,182.6133218
1588,182.5868883
1589,182.5604548
1590,182.5340214
1591,182.5075879
1592,182.4811544
1593,182.454721
1594,182.4282875
1595,182.401854
1596,182.3754205
1597,182.3489871
1598,182.3225536
1599,182.2961201
1600,182.2696867
1601,182.2432532
1602,182.2168197
1603,182.1903863
1604,182.1639528
1605,182.1375193
1606,182.1110858
1607,182.0846524
1608,182.0582189
1609,182.0317854
1610,182.005352
1611,181.9789185
1612,181.952485
1613,181.9260515
1614,181.8996181
1615,181.8731846
1616,181.8467511
1617,181.8203177
1618,181.7938842
1619,181.7674507
1620,181.7410173
1621,181.7145838
1622,181.6881503
1623,181.6617168
1624,181.6352834
1625,181.6088499
1626,181.5824164
1627,181.555983
1628,181.5295495
1629,181.503116
1630,181.4766825
1631,181.4502491
1632,181.4238156
1633,181.3973821
1634,181.3709487
1635,181.3445152
1636,181.3180817
1637,181.2916483
1638,181.2652148
1639,181.2387813
1640,181.2123478
1641,181.1859144
1642,181.1594809
1643,181.1330474
1644,181.106614
1645,181.0801805
1646,181.053747
1647,181.0273135
1648,181.0008801
1649,180.9744466
1650,180.9480131
1651,180.9215797
1652,180.8951462
1653,180.8687127
1654,180.8422793
1655,180.8158458
1656,180.7894123
1657,180.7629788
1658,180.7365454
1659,180.7101119
1660,180.6836784
1661,180.657245
1662,180.6308115
1663,180.604378
1664,180.5779445
1665,180.5515111
1666,180.5250776
1667,180.4986441
1668,180.4722107
1669,180.4457772
1670,180.4193437
1671,180.3929103
1672,180.3664768
1673,180.3400433
1674,180.3136098
1675,180.2871764
1676,180.2607429
1677,180.2343094
1678,180.207876
1679,180.1814425
1680,180.155009
1681,180.1285755
1682,180.1021421
